"id","texto"
510,"En el presente documento no se pretende profundizar en diferencias de interpretación teológica de la Biblia al interior del Cristianismo; sin embargo para claridad de quien desea conocer la interpretación Cristiano Católica en relación a si la Virgen María puede o no ser la madre de Dios, si tenía más hijos; si  puede interceder ante Dios o nó, se puede revisar: https://www.aciprensa.com/apologetica/maria.htm "
511,"“Y como faltase el vino, dice a Jesús su madre: - No tienen vino- . Y le dice Jesús: ¿Qué tenemos que ver tú y yo, mujer? Todavía no ha llegado mi hora. Dice su madre a los que servían: - Todo cuanto él os diga, hacedlo.-” Juan 2, 1-11 . La Biblia – Latinoamérica, Edición revisada 2005. Texto íntegro traducido del hebreo y del griego."
512," El martirio de los siete hermanos. 2 macabeos 7. La Biblia – Latinoamérica, Edición revisada 2005. Texto íntegro traducido del hebreo y del griego."
513,"El misticismo está en la esencia de la experiencia subjetiva del individuo y su relación con la Divinidad; es algo propio de cada persona y su interpretación depende de cada religión o filosofía. En el catolicismo corresponde a la recepción del Espíritu Santo, al estado de gracia como Don de Dios y expresado de diferentes maneras por los Santos Cristiano Católicos. https://ec.aciprensa.com/wiki/Misticismo"
514,"Puntos de discernimiento sobre las apariciones http://www.catolico.org/maria/ensenanza/apariciones_discernimiento.htm"
515,"Apariciones aprobadas por la iglesia http://www.catolico.org/maria/apariciones_aprobadas.htm"
516,"Santuario de Lourdes, la vida de Bernardita Soubirus https://www.lourdes-france.org/es/bernardita-soubirous/"
517,"Santuario de Lourdes, oraciones https://www.vatican.va/content/john-paul-ii/es/speeches/2004/august/documents/hf_jp-ii_spe_20040814_rosary-lourdes.html"
518,"“sino que uno de los soldados le abrió el costado con la lanza y al instante salió sangre y agua.” Juan 19, 34 .La Biblia – Latinoamérica, Edición revisada 2005. Texto íntegro traducido del hebreo y del griego. "
519," Las curaciones milagrosas de Lourdes https://www.lourdes-france.com/es/curaciones-milagrosas/"
520,"The Lourdes Medical Cures Revisited, By Bernard Francois-Former Emeritus Professor of Medicine, Université Claude Bernard, Lyon ,France. Ester M Sternberg- Section on Neuroendocrine Immunology and Behavior, National Institute of Mental Health, National Institutes of Health, Bethesda, Maryland.  Elizabeth Fee- National Library of Medicine, National Institutes of Health, Bethesda, Maryland. https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3854941/"
521,"Bureau des Constatations Médicales  https://www.lourdes-france.org/en/medical-bureau-sanctuary/"
522,"C.M.I.L - https://www.amilourdes.com/es/homepage-es/"
523,"Lourdes: A uniquely Catholic approach to medicine, Travis Jon Dichoso,  https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4313433/"
524,"Biografía de Prospero Lambertini, Papa benedicto XIV https://www.mercaba.org/Rialp/B/benedicto_xiv_papa.htm"
525,"Enfermedad funcional es aquella que no tiene una alteración física, bioquímica o anatómica que justifique los síntomas de la enfermedad https://www.onsalus.com/definicion-de-enfermedad-funcional-18581.html"
526,"Proceso de constatación de curación https://www.lourdes-france.org/es/proceso-constatacion-curacion/"
527,"Descripción detallada por parte del Doctor Boissarie, quien lideró el caso de Marie Bailly (1902). Marie había estado bajo tratamiento durante tres años según testimonio de los médicos de los hospitales de Lyon y Sainte-Foy  http://miraclesoflourdes.blogspot.com/p/marie-bailly.html"
528,"Biografía de Alexis Carrel - Biólogo, médico, investigador científico, eugenista y escritor Frances https://www.nobelprize.org/prizes/medicine/1912/carrel/biographical/"
529,"Descripción de la aventura espiritual de Alexis Carrel , comentada en su libro “Viaje a Lourdes”  HYPERLINK ""https://es.catholic.net/op/articulos/10182/cat/463/alexis-carrel-premio-nobel-de-medicina.html"" \l ""modal""https://es.catholic.net/op/articulos/10182/cat/463/alexis-carrel-premio-nobel-de-medicina.html#modal "
530,"Viaje a Lourdes, Alexis Carrel , pág 380 – 381 https://docplayer.es/31776653-Viaje-a-lourdes-vigencia-del-milagro-por-alexis-carrel.html"
531," Publicación en el NCBI “The miraculous cure of a sarcoma of the Pelvis: Cure of Vittorio Micheli at Lourdes.  Barbara A Neilan, Regional Hematology  Oncology, PA , USA https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6027009/"
532,"La antropología teológica (psicológica) reconoce tres estados en la revelación privada. La percepción, exterior, la percepción interior y la visión espiritual. En este caso , el entonces Cardenal Joseph Ratzinger hace la debida aclaración. https://www.ewtn.com/fatima/theology-and-commentary-on-the-message.asp"
533,"Las manifestaciones privadas de la Virgen María, son parte de una verdad individual que en muchas instancias cambia la vida de las personas, acercándolas a Jesús."
534,"Vladimi Llich Ullánov, conocido como Lénin. Político, revolucionario y líder comunista , principal dirigente de la revolución Bolchevique de Octubre de 1917 https://es.wikipedia.org/wiki/Lenin"
535,"Karl Marx, Padre del socialismo científico, comunismo moderno, marxismo y materialismo histórico. Co autor con Engels del “Manifiesto del partido comunista” y autor de “El Capital”. https://es.wikipedia.org/wiki/Karl_Marx "
536,"La invitación de la Virgen María a la oración del “Rosario” era constante, para pedir por la paz del mundo y el fin de la guerra. Durante la segunda visión les enseñó una oración que hoy forma parte de la fe Católica “Oh mi buen Jesús, perdona nuestros pecados, líbranos del fuego del infierno , lleva al cielo a todas las almas especialmente a las más necesitadas de tu Divina misericordia”. Memorias de la hermana Lucía, Hermana Sor Lucía, 10ª Edición, septiembre del 2008, páginaS 172-175. https://www.corazones.org/maria/fatima/memorias_de_lucia.pdf"
537,"Jose María Zabala hace un relato detallado en su libro “El cuarto vidente de Fátima” https://www.larazon.es/cultura/20200217/jozmou6aubfcnlrmzexd4kzsm4.html"
538,"Memorias de la hermana Lucía, Hermana Sor Lucía, 10ª Edición, septiembre del 2008, páginaS 206-208. https://www.corazones.org/maria/fatima/memorias_de_lucia.pdf"
539,"Aurora Boreal de 1938 https://es.wikipedia.org/wiki/Tormenta_geomagn%C3%A9tica_de_enero_de_1938"
540,"Entrevista con Sor Lucía el 3 de Marzo de 1998 https://www.aciprensa.com/recursos/entrevista-con-sor-lucia-1058"
541,"Visiones de Pontevedra y TUI de Sor Lucía en 1925-26 y 1929. https://mariaporelmundo.com/espana/virgen-de-fatima/ "
542,"María Virgen de Fátima https://www.vaticannews.va/es/santos/05/13/b--maria-virgen-de-fatima.html"
543,"Memorias de la Hermana Lucía (Descarga en PDF), Décima edición, 2008: https://www.corazones.org/maria/fatima/memorias_de_lucia.pdf"
544,"Martirios Cristianos: una asesoría demográfica global, Todd M Johnson, Notre Dame, Nov. 2012. Aproximadamente 20 millones de Cristianos fueron martirizados ( Muertes por persecución religiosa) en campos de prisión soviéticos entre  1921 y 1980; 70 millones entre el año 33 DC y el año 2,000. https://mcgrath.nd.edu/assets/84231/the_demographics_of_christian_martyrdom_todd_johnson.pdf"
545,"Carta encíclica Mit Brenneder Sorge , del sumo pontífice Pio XI, Achille Damiano Ambrogio Ratti , contra el Reich nazi.  https://www.vatican.va/content/pius-xi/it/encyclicals/documents/hf_p-xi_enc_14031937_mit-brennender-sorge.html"
546,"Carta encíclica Divini Redemptoris, del sumo pontífice Pio XI sobre el comunismo ateo https://www.vatican.va/content/pius-xi/es/encyclicals/documents/hf_p-xi_enc_19370319_divini-redemptoris.html"
547,"Historia de los papas, cuando Pio XI murió en la víspera de boicotear a Mussolini. https://www.vidanuevadigital.com/2021/03/29/historias-de-los-papas-cuando-pio-xi-murio-en-la-vispera-de-boicotear-a-mussolini/ "
548,"Memorias de la hermana Lucía, Hermana Sor Lucía, 10ª Edición, septiembre del 2008, página 181. https://www.corazones.org/maria/fatima/memorias_de_lucia.pdf"
549,"Biografía del Papa Pio XII, Eugenio Maria Guisseppe Pacelli https://www.vatican.va/content/pius-xii/it/biography/documents/hf_p-xii_bio_20070302_biography.html"
550,"La iglesia, el Papa Pio XII, los Judíos y los Nazis https://www.corazones.org/apologetica/nazi_iglesia/holocausto_pio12.htm"
551,"New York times, Oct 26 1982. What Golda Meir thougth of Pope Pius XII “'During the 10 years of Nazi terror, when our people went through the horrors of martyrdom, the Pope raised his voice to condemn the persecutors and commiserate with their victims.''  https://www.nytimes.com/1982/10/26/opinion/l-what-golda-meir-thought-of-pope-pius-xii-245767.html"
552,"Israeli Vatican ambassador defends Pope Benedict, says Pius XII not ‘Hitler’s Pope’ , Junio 23 2009 “people who were expressing … disappointments, which to my mind were unjustified, were on second or third thought retracting them. The speeches of the pope were of enormous importance to everybody, not only to us, but to everybody . . . He has contributed a lot, and we have a friend in him.” https://www.catholicculture.org/news/headlines/index.cfm?storyid=3300"
553,"En varias alocuciones radiales, en un mundo que tan solo descubría esta nueva tecnología, el Papa Pio XII, se manifestó contra las atrocidades de la Alemania nazi “...Y en la Alocución, pasado el 2 de junio de 1944, repite su grito "" guerra contra guerra "", contra la inmensa tragedia que "" ha alcanzado grados y formas de atrocidades que sacuden y horrorizan todo sentido Cristiano y humano "". A favor de los judíos, golpeado por el odio insensato de una doctrina racista loca, realiza una preciosa obra de caridad, que será presenciada por los ochenta delegados de los campos de concentración alemanes que les agradecerán en la audiencia especial en el Vaticano. el 29 de noviembre de 1945 "" personalmente al Santo Padre por la generosidad que mostró hacia ellos, perseguidos durante el terrible período del nazi-fascismo » https://www.vatican.va/content/pius-xii/it/biography/documents/hf_p-xii_bio_20070302_biography.html"
554,"Job, 28,28 , La Biblia – Latinoamerica, Edición revisada 2005, texto íntegro traducido del hebreo y del griego."
555,"Biografía de Angelo Guiuseppe Roncalli https://www.vatican.va/content/john-xxiii/es/biography/documents/hf_j-xxiii_bio_20190722_Biografía.html"
556,"Juan XXIII revive los pensamientos del Papa Leon XIII (Itala, 1810 – 1903) frente a la situación de los obreros en la libre competencia, en su encíclica Rerum Novarum (1,891) https://www.vatican.va/content/leo-xiii/es/encyclicals/documents/hf_l-xiii_enc_15051891_rerum-novarum.html"
557,"Es una visión del socialismo que acude a la reforma social sin revolución, contiene sus raices en la escuela del Frances Charles Fourier (1772 - 1837) y su posterior fortalecimiento y divulgación por el Frances Victor Considerant (1808 – 1893) https://academic.uprm.edu/~mcancel/id173.htm"
558,"Mater et Magistra No. 34 https://www.vatican.va/content/john-xxiii/es/encyclicals/documents/hf_j-xxiii_enc_15051961_mater.html"
559,"Mater et Magistra No.36  https://www.vatican.va/content/john-xxiii/es/encyclicals/documents/hf_j-xxiii_enc_15051961_mater.html"
560,"Mater et Magistra No.38,39 y 40  https://www.vatican.va/content/john-xxiii/es/encyclicals/documents/hf_j-xxiii_enc_15051961_mater.html"
561,"Biografía de Giovanni Battista Enrico Antonio Maria Montini , Pablo VI https://www.vatican.va/content/paul-vi/es/Biografía/documents/hf_p-vi_spe_20190722_Biografía.html"
562,"Encíclica Pacem in Terris , Abril 11 de 1963 https://www.vatican.va/content/john-xxiii/es/encyclicals/documents/hf_j-xxiii_enc_11041963_pacem.html"
563,"Discurso ante las naciones unidas de Pablo VI , Oct 4 de 1965. https://www.vatican.va/content/paul-vi/es/speeches/1965/documents/hf_p-vi_spe_19651004_united-nations.html"
564,"Centro de pensamiento sobre la Violencia , fundación Pablo VI https://www.fpablovi.org/index.php/miradas-sobre-pablo-vi/634-pablo-vi-ante-la-violencia"
565,"Papa, Podgorni en charlas de paz, iglesia en URRS , The Voice, Febrero 3 de 1967 https://thecatholicnewsarchive.org/?a=d&d=fcat19670203-01.1.28&e=-------en-20--1--txt-txIN--------"
566," El entonces cardenal Stefan Wyszynski fue también gran devoto de la virgen negra en Polonia y artífice de la liberación del comunismo en Polonia https://www.aciprensa.com/noticias/conoce-la-historia-del-cardenal-wyszynski-mentor-de-juan-pablo-ii-que-sera-beatificado-63765"
567,"Sindicato independiente que nació de las luchas obreras y campesinas por la libertad sindical, se constituyó en 1980 bajo el liderazgo de Lech Wallesa https://es.wikipedia.org/wiki/Solidaridad_(Polonia)"
568,"Lech Wallesa, Biografía https://www.nobelprize.org/prizes/peace/1983/walesa/biographical/"
569,"Peregrinación apostólica a Polonia, Santa Misa, homilía celebrada por San Juan Pablo II https://www.vatican.va/content/john-paul-ii/es/homilies/1979/documents/hf_jp-ii_hom_19790602_polonia-varsavia.html"
570,"La guerra Fria, periodo en el que la aniquilación nuclear entre las superpotencias debido a una oposición ideológica fue una realidad https://www.nato.int/cps/en/natohq/declassified_135844.htm "
